set VV := 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 ;
set VS := 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 ;
param cv := 
0 24
1 16
2 14
3 12
4 18
5 10
6 11
7 13
8 16
9 25
10 19
11 15
12 11
13 17
14 10
15 24
16 24
17 17
18 16
19 13
20 15
21 11
22 12
23 19
24 24
25 23
26 16
27 25
28 24
29 15
30 13
31 21
32 10
33 13
34 10
35 16
;
param cs := 
0 26
1 32
2 32
3 28
4 30
5 22
6 27
7 30
8 24
9 33
10 35
11 30
12 33
13 36
14 40
15 28
16 23
17 31
18 28
19 34
20 27
21 28
22 23
23 20
24 37
25 24
26 29
27 26
28 38
29 34
30 32
31 39
32 29
33 35
34 35
35 22
36 28
37 40
38 22
39 38
40 25
41 21
42 40
43 28
44 24
45 20
46 28
47 36
48 30
49 35
50 30
51 32
52 37
53 33
54 29
55 26
56 40
57 34
58 37
59 36
60 24
61 33
62 34
63 40
64 32
65 23
66 32
67 21
68 24
69 32
70 21
71 26
72 39
73 34
74 23
75 37
;
param bv:	 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 := 
		0 0 0 0 0 16 0 0 0 0 0 0 17 0 0 0 25 0 0 0 0 0 0 21 0 0 0 13 15 0 0 0 0 0 12 0 24 
		1 0 0 0 0 0 0 0 0 0 0 25 12 19 22 0 0 0 0 0 0 23 0 0 0 0 0 0 0 0 0 17 0 0 0 0 24 
		2 0 0 0 17 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 14 0 0 
		3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 17 0 0 0 0 0 0 24 
		4 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 15 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 
		5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 
		6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 16 0 
		7 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 22 0 0 0 0 0 22 0 13 0 0 11 0 0 0 0 0 0 0 0 0 
		8 0 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 11 0 0 0 
		9 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 
		10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 
		11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 
		12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 
		13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 23 
		14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 20 0 0 0 0 0 17 0 0 0 16 
		15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 16 0 0 0 0 25 0 0 0 0 0 0 12 0 0 0 0 
		16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 20 0 0 0 0 0 14 0 
		17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 0 0 
		18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 
		19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 24 0 0 0 0 23 0 0 0 
		20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 13 0 0 0 
		21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 20 0 
		22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 20 0 0 
		23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 
		24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0 18 0 0 0 0 0 
		25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 20 0 0 23 
		26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 10 0 0 0 0 
		27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 
		28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
		29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 16 
		30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 
		31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
		32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
		33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
		34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
		35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
;
param bs:	 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 := 
		0 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 0 35 0 0 32 0 0 0 23 0 36 0 0 0 0 0 0 0 0 0 0 0 22 0 0 34 0 0 23 0 0 0 0 0 0 0 0 0 0 20 0 0 0 32 0 0 0 0 0 0 0 32 0 0 0 0 0 
		1 32 0 0 0 0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 0 31 36 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 32 0 34 0 21 28 0 0 0 0 0 0 0 0 0 0 0 0 31 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 36 0 0 
		2 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 29 0 0 21 0 0 0 0 20 0 0 0 0 0 0 0 0 0 36 0 0 0 0 27 0 27 0 26 0 0 0 0 20 0 0 0 0 0 0 0 0 0 23 0 0 0 0 0 20 0 0 21 0 0 0 0 0 0 
		3 0 0 0 0 0 0 0 0 27 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39 0 0 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 
		4 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 0 0 0 0 0 0 36 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 
		5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 0 0 0 0 0 0 0 0 39 26 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0 
		6 0 0 0 0 0 0 0 0 37 0 0 0 0 0 0 0 0 0 35 0 23 0 0 0 0 40 0 39 0 0 0 0 0 0 0 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 0 0 0 0 0 0 0 0 
