set VV := 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 ;
set VS := 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 ;
param cv := 
0 20
1 11
2 16
3 18
4 16
5 17
6 25
7 20
8 14
9 24
10 22
11 25
12 16
13 23
14 16
15 17
16 20
17 24
18 10
19 20
20 25
21 10
22 20
23 11
24 11
25 10
26 16
27 24
28 24
29 16
30 19
31 14
32 20
33 15
34 10
;
param cs := 
0 34
1 28
2 36
3 26
4 36
5 23
6 25
7 27
8 38
9 39
10 33
11 23
12 40
13 36
14 31
15 24
16 22
17 20
18 33
19 34
20 40
21 36
22 40
23 21
24 29
25 32
26 32
27 26
28 34
29 30
30 24
31 32
32 39
33 32
34 30
35 29
36 34
37 40
38 32
39 35
40 22
41 39
42 32
43 27
44 25
45 36
46 25
47 40
48 40
49 22
50 37
51 33
52 37
53 40
54 34
55 22
56 35
57 29
58 20
59 26
60 28
61 30
62 28
63 22
64 31
65 26
66 32
67 28
68 31
69 37
70 24
71 21
72 20
73 33
74 36
;
param bv:	 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 := 
		0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 13 10 0 0 0 0 0 16 0 0 0 0 22 0 0 0 
		1 0 0 0 0 0 0 0 0 13 22 0 0 0 0 0 0 0 0 0 0 16 16 0 0 0 0 0 0 0 0 0 0 0 16 0 
		2 0 0 0 0 0 0 25 0 0 0 0 0 19 10 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 
		3 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 22 23 0 0 0 0 0 0 0 0 0 0 0 23 0 0 0 0 
		4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 
		5 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 15 0 0 0 0 21 0 0 0 0 0 0 0 0 0 
		6 0 0 0 0 0 0 0 25 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 
		7 0 0 0 0 0 0 0 0 0 0 19 0 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 18 0 
		8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 17 25 0 0 0 18 0 0 25 0 0 0 0 0 0 0 
		9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 14 10 0 0 
		10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 25 0 0 0 0 0 0 0 
		11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
		12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 
		13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 12 0 0 0 0 0 0 0 0 0 0 0 0 0 
		14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
		15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 
		16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
		17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 
		18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
		19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 11 0 0 16 0 15 0 
		20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 21 0 15 0 14 0 
		21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0 
		22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
		23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
		24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 
